review
"继续努力 。愿所有付出都有收获。今年，教学、科研都很顺利，几乎没有完整的休过周末。继续加油。下半年，调整方向，开始另一项伟大工程，希望自己顺利，希望所有的科研人都能越有越顺。 基金申请 经验体会"""
"计划书的提交状态是等待基金委审核是正常吗？ 。有没有基金委审核通过的？ 基金申请 自然科学基金申报"""
"江苏自然科学基金项目状态 。项目处于项目立项审查中，有谁知道这个状态一般什么时候会变。 基金申请 自然科学基金申报"""
"申报2020教育部专项项目(中国特色社会主义理论体系研究)，还能申报2020国家社科吗？ 。麻烦问一下，申报2020教育部专项项目(中国特色社会主义理论体系研究)，还能申报2020国家社科吗？教育部专项项目(中国特色社会主义理论体系研究)是否属于教育部人文社会科学研究一般项目？谢谢! 基金申请 社科基金"""
"国家自然基金委与河南省人民政府联合基金结果何时公布？目前什么阶段？ 。往年是9月中下旬公布，今年目前处于什么阶段呢？求高人指点！ 基金申请 自然科学基金申报"""
"怎么在系统里查评审意见，找不到地方。 。请问怎么在系统里查评审意见，我找不到。邮箱里也没收到，163邮箱，没有单位邮箱。先谢过。 基金申请 自然科学基金申报"""
"2019年申报国基环境化学的有没有收到反馈意见？怎么我还没有收到呢 。2019年申报国基环境化学的有没有收到反馈意见？其他学科的都收到了，怎么我还没有收到呢？谁知道是怎么回事 基金申请 自然科学基金申报"""
"散金！ 。散金！ 基金申请 祈福道贺  小木虫 论坛"""
"2019年青年基金评审意见还没有收到，正常吗？ 。基金没有中，但是到现在也没有收到评审意见？有同样情况的吗？ 基金申请 疑难解答"""
"请问国家社科基金一般项目 资助金额 多少呢？ 在哪里可以查到，谢谢！ 。请问国家社科基金一般项目 资助金额 多少呢？  在哪里可以查到，谢谢！ 基金申请 社科基金  小木虫 论坛"""
"祈福，北社科必中！ 。祈福，北社科必中！ 基金申请 社科基金  小木虫 论坛"""
"计划书交了，现在状态还是“NSFC已审核” 。这样是不是对的啊？下一个状态应该变成什么 基金申请 自然科学基金申报"""
"2018年青基，经费目前没到账正常吗？ 。2018年8月份中了国家青年基金，但是到现在经费没到账。咨询学校财务处说是省财政还没拨款。请问有经验的老师，这样情况正常吗？如何去查询这个经费是否下拨呢？非常感谢！ 基金申请 经验体会"""
"青年基金中了后多久能申请面上 。想请问一下，青年基金中了以后，第二年能申请面上吗，还是要隔一年才能申请？比如2019中的基金，2020年能申请吗，还是要到2021年？还是说这个也受到申请者的各方面条件的限制？ 基金申请 自然科学基金申报"""
"上海市自然科学基金散金，感谢小木虫 。前段时间中的上海市自然科学基金，忘了散金。刚接受的论文出版才想起散金。'http://www.usst.edu.cn/2019/0815/c35a34021/page.htm'今年没申请国家自然基金，希望明年申请有个好结果。加油！ 基金申请 祈福道贺"""
"青基修改意见空白评审意见有问题是否还需要修改？谢谢 。求助，青年项目批准中修改意见是空白的，但是评审意见提出了一些问题，是选择根据研究方案修改意见更改还是研究内容和研究目标按照申请书执行？谢谢大家！ 基金申请 自然科学基金申报"""
"青基很意外 。今年对我来说真是收获的一年，回想2014，博士毕业不顺，失掉了工作，失掉了感情。今年中了篇论文，意外的是青基也中了，满足了，还有三月，还有很多可能。不想了不想了，总之一切都会好起来的。祝福大家，如果你在不顺的路上，咬咬牙吧，加油。[LasteditedbyRoyZhangon2019-8-29at18:53] 基金申请 其他"""
"评委评语“违背科学原则”的话，凭什么没有“说理”的机制？ 。真理儿不怕404。大处讲，国家的巨量科研资金的分配关乎人民的根本利益；小处讲，作为科研人员，没有一定的科研经费支持，所谓的创新就只能胎死腹中，根本无从谈起。郁闷半晌：“从rgb图像得到高维光谱是个伪命题”——-这是国自然评委判官笔下的话。事实上，用rgb图像得出高维光谱的报道，在十五年前就已经有了。制度设计上，不许申请人对专家意见质疑是大问题。[Lasteditedbylsx99168on2019-8-28at05:51] 基金申请 我给基金委提意见"""
"小年！ 。中国的文字，很有趣，有的词，根据地域、时间和语境不同，含义有一些不同。小年就是这么一个词。比如说，今天是小年，讲的是真正的小年。北方同学说，小一年，那意思是说差不多一年了。今年西瓜真贵啊，是小年，意思是今年的西瓜产量不高，所以贵。今晨，全院秋季开学大会，免不了要谈基金。分管科研的副院长老孙对2019基金申报工作进行了总结，说道：同志们，今年我院共获得面上x项，青年x项。他停顿了一下，眼睛从眼镜上缘翻了一下，接着说道，今年是小年，他又停顿了一下，啊，让我们向今年获得基金的老师们表示祝贺！说完，鼓起掌来！嗯，今年是小年，这么一说，大家都明白，与往年相比，中的数量不多。我突然想到，1.今年的水果，不... 基金申请 其他"""
"第一年中了青年，第二年能申请面上不？ 。第一年中了青年，第二年能申请面上不？ 基金申请 自然科学基金申报  小木虫 论坛"""
"基金申请更多 。看帖子说今年国家自然科学基金资助率不高，可是我们这样一个省属师范大学，周围近两年来的年轻同事今年基本上都中了青基，这是为什么呢？ 基金申请 疑难解答"""
"请问青年基金的间接经费一般是多少呢 。请问青年基金的间接经费一般是多少呢 基金申请 自然科学基金申报  小木虫 论坛"""
"来还愿，感谢小木虫多年的支持与陪伴 。来还愿，感谢小木虫多年的支持与陪伴 基金申请 自然科学基金申报  小木虫 论坛"""
"青基申请四年都没中，好 。青基申请了四年，只有第二年上会，去年和今年的评语比之前的还差，好！今年结果出来后，我的情绪很低落，感觉科研之路好迷茫，有点想放弃科研了。当初的热情也快要燃烧殆尽了！好没信心！ 基金申请 经验体会"""
"2020启航 。擦干眼泪，努力工作 基金申请 自然科学基金申报"""
"国家自科的成果从什么时候开始计算 。今年申请的国家自然科学基金获批了，近期有文章投稿，想咨询一下版内大拿，国自然的成果从什么时候开始计算？是一定要在明年发表出来，在结题时才能算做是本次国基的资助成果吗？虽然之前不知道有没有中，但是实验一直都在进行，数据也在陆续出来。谢谢各位！ 基金申请 疑难解答"""
"青年科学基金项目 。各位专家大家好，我想请问今年的青年科学基金项目我们在申报的时候是没有让我们写成员和合作单位的，我想请问我们在做计划书的时候是否可以加上，还是就默认青年科学基金项目只是批给项目负责人一个人，就没有其他成员了。 基金申请 自然科学基金申报"""
"xxx 。去年投f06，还上会了。今年大力修改，自我感觉本子提升不小，投了f02。结果连会都没上去，伤心。明年是不是该回归f06.请各位老师帮忙分析打分。认真回答的送小花。&lt;1具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。本项目拟从1xxx、2xxx和3xxx三方面入手，研究xxx。研究目标明确，关键科学问题可以再进一步提炼二、请结合申请项目的研究方案与申请人的研究基础评述项目的可行性。项目论证比较细致，研究方案比较具体。申请人以第一作者身份发表学术论文n篇，有较好的研究积累。三、其他建议&lt;2具体评价意见：一、请针对创新点详细评述申请项目的创新性、... 基金申请 经验体会"""
"这是要累死人吗 。社科重大本子快六万字了，还没写完，眼看截止要到了，正焦虑，收到一批北京自科的本子，这是要累死人的节奏 基金申请 经验体会"""
"第二次申请青基，上会未通过，请虫友们帮忙分析一下评审意见，非常感谢！ 。&lt;1具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。项目拟通过理论分析、数值模拟和实验研究相结合的方法，开展XXX的影响及作用机理研究，揭示XXX的作用机理，并构建相关理论模型。本项目的关键科学问题为：（1）XXX；（2）XXX；（3）XXX。科学问题总结到位，具有很高的科学价值，为XXX提供必要的理论依据。二、请结合申请项目的研究方案与申请人的研究基础评述项目的可行性。项目研究方案详实，技术路线合理，研究目标明确。作者的前期研究基础夯实，对该研究对象理解非常到位。同时，与本项目相关的实验条件也保证该项目的顺利进行。因此，项目总体上可行。三、其他... 基金申请 疑难解答"""
"基金评审个人意见 。基金委作为国家财政经费支持，公开程度和透明性方面依然有很长路要走。1、项目评审意见仅仅反馈函评意见，且一般都是很笼统的几句话。对于申请人来讲，从学术角度评价是最重要的。对于函评意见，建议向申请者开发权限查看所有评审意见及明确的评级。对于会评意见，也应该形成文件向申请者开放，包括获得资助和没有获得资助者。2、当前，国内学术圈还是停留在低层次数论文数期刊影响因子的阶段，对于本子本身的学术价值及技术方案等关注倒成了次要的。相比前些年有些“进步”，很多专家现在不数论文数目，但是数发表在高影响因子期刊论文数（所谓高水平论文）。殊不知这些所谓的高水平论文依据什么来评价其质量高，水平高？在这种“高水平”论文... 基金申请 我给基金委提意见"""
"面上基金任务书正文递交咨询 。想咨询下群里的XDJM们，面上基金在递交任务书的时候什么情况下要选择：根据研究方案修改意见更改。我今年中的面上，2个专家是优先资助，没有提任何问题；1个专家是资助，但是对研究方案没有提任何意见，只是立项依据和关键科学问题提了几个小的问题。这种情况下，能否选择：研究内容和研究目标按照申请书执行？谢谢！ 基金申请 自然科学基金申报"""
"2019年开放基金申请 。??????一、金属材料磨损控制与成型技术国家地方联合研究中心经研究决定开始接受2019年度工程研究中心开放基金项目申请。??????二、2019年度拟资助开放基金项目15-20项，其中重点项目10万、一般项目5万，总经费150万元。??????三、获得资助的严格按照《金属材料磨损控制与成型技术国家地方联合工程研究中心开放基金管理条例》，接受项目中期检查和结题要求。??????四、凡符合申请条件者（见《项目申报指南》），经所在单位同意，均可申请本研究中心开放基金项目。??????五、对于符合条件的申请者，须按《基金项目申请书》格式认真填写，提交工作单位盖章后的纸质版申请材料一式二份寄至河南科技... 基金申请 基金快讯"""
"这基金的江湖，真是你方唱罢我登场 。文化不高，作诗一首吧为学真经访名山十年功夫半成仙曾下扬州寻三月为斩神龙登九天三尺案头文如海万里江山寸功间谁道初心江湖险百丈潮头袖未干胡不归去松风岭闲听流水皱微澜夕阳曾炙今微冷我身之后万星繁[lasteditedbyaloesnowon2019-8-27at22:56][Lasteditedbyaloesnowon2019-8-28at09:04] 基金申请 经验体会"""
"自然基金的任务指标里面要不要写具体的指标参数？ 。今年申请面上没中，有评委建议在指标里面要加上具体的参数指标。感觉和以前的认识不太一样，求问大家觉得这个下年是否要采纳？ 基金申请 疑难解答"""
"基金正文是否需要修改的问题 。各位大佬，三位通讯评议意见有一位建议细化研究方案，其它两位无意见；最后的修改意见框空白，是否需要修改？ 基金申请 自然科学基金申报"""
"继续努力吧 。继续努力吧 基金申请 自然科学基金申报  小木虫 论坛"""
"2019年3月份集中申请的国家自然科学基金重大研究计划项目什么时候正式公布结果？ 。2019年3月份集中申请的国家自然科学基金重大研究计划项目什么时候正式公布结果？该类型的项目未和8.16集中放榜一起公布项目中标榜单。在项目检索网站里也查不到。'https://isisn.nsfc.gov.cn/egrantindex/funcindex/prjsearch-list'不知道为什么？ 基金申请 基金快讯"""
"2019青年基金计划书 。请问今年的青年基金填写计划书时，不需要填写项目组成员吗？生成的计划书只有项目负责人一人 基金申请 自然科学基金申报"""
"中了优青，散所有的币，大家乐呵一下 。中了优青，好开心埃散所有的币，大家乐呵一下。 基金申请 基金快讯"""
"散金~撒花~明年终于可以暂时解放了 。奋战第4年，终于中了青基，说不上什么感觉。散金~撒花~祝各位宝宝们都好运~ 基金申请 其他"""
"请问博后申请的青基出站能带走吗？ 。请问博后申请的青基出站能带走吗？ 基金申请 疑难解答  小木虫 论坛"""
"青年基金反馈意见里“合作对方没有获得较好的成绩”是个啥意思 。您好，您申请的自然科学基金项目，经过同行专家函审和学科评审组评审，最终未获资助。由于科学基金实行竞争机制、择优支持，在有限的经费条件下，资助项目只能优中选优，有些项目虽然函评意见较好但在会评投票时未获半数以上支持或是合作对方没有获得较好的成绩，也未能获得资助，十分遗憾。我大概搜了下，“会评投票时未获半数”我理解是上会了，“合作对方没有获得较好的成绩”是个什么鬼？百度也没搜出来啥案例。青基没有其他参与人，难道是指的我的博后合作导师？博后导师今年36岁&amp;#128514; 基金申请 自然科学基金申报"""
"哪位大牛共享下2019年自科立项全数据 。首先感谢2018年flypigging共享的2018年自科立项的全数据，给的是一个Excel。有哪位大牛能共享下2019年的自科立项全数据。感谢！ 基金申请 其他"""
"青基未中，对专家评审意见如何评价？ 。大家给专家评审意见怎么反馈的呢？很有帮助？有帮助？帮助不大？没有帮助？ 基金申请 经验体会"""
"自到现在， 一直没有自然科学基金委的评审意见的邮件。 怎么回事？ 。自到现在，一直没有自然科学基金委的评审意见的邮件。怎么回事？ 基金申请 自然科学基金申报"""
"唯学术唯贡献，到底如何操作？ 。否定四唯之后，提出了新的二唯，但是“学术”与&quot;贡献&quot;到底如何衡量呢？开个帖子大家讨论下 基金申请 我给基金委提意见"""
"申请青年基金，未中，评审意见 。申请青年基金，未中，评审意见如下，请虫友们帮忙看一下，不知道下一步怎么办。在此先感谢各位啦！&lt;1具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。该项目以。。。为研究对象，拟开展。。。的机制研究，具有科学意义和潜在应用价值。该项目在选题和研究内容方面有一定新意。二、请结合申请项目的研究方案与申请人的研究基础评述项目的可行性。该项目研究内容充实，拟采用研究手段包括。。。等，方法得当，具有可行性。申请者具有较好的前期工作基矗三、其他建议&lt;2具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。本项目拟阐明的分子... 基金申请 自然科学基金申报"""
"国自然基金没收到评审意见 。有没有163邮箱，还没收到基金评审意见的？ 基金申请 基金快讯"""
"面上基金未中，请帮忙分析情况 。5个评审人意见具体如下：&lt;1具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。申请人采用XX设计XX，并基于此单元组成XX，实现在XX，利用XX，并基于XX，用于XX，采用XX，在XX内实现XX一体化设计，并实现与XX兼容特性。这些创新均具有一定的科学价值，对领域发展有一定意义。二、请结合申请项目的研究方案与申请人的研究基础评述项目的可行性。申请人发表文献及前期项目情况可以看出其主要研究基础与申请内容吻合。但是项目参与人员较少，且项目申请人作为负责人或者副总工负责其他项目，项目投入时间略显不足。另外，关于完成器件制备所需的设备及实验条件并未详细介绍... 基金申请 自然科学基金申报"""
"基金评审类型选择 。请教，流动站和工作站共同培养的博士后，在提交申请书时有对话框提示选择评审类型，如图所示，请问选择哪一个比较合适呢？二者有名额分配问题吗？申请疑问.jpg 基金申请 博后基金"""
"请问青基的官方全称是什么 。rt，lz是新手，一直以来只知道“青基”、“国青基”等约定成俗的简称，那么青基的官方名称到底是啥？国家自然科学基金-青年科学基金？国家青年科学基金？国家自然科学基金-青年基金？还是别的啥? 基金申请 疑难解答"""
"8月的最后一周，广东省自然科学基金这周能出结果吗？ 。8-19已经截止了函评，大家说8月最后一周能出来结果吗？ 基金申请 自然科学基金申报"""
"专家咨询费怎么用？ 。计划书邮件让砍预算，专家咨询费感觉是个鸡肋，本来想全砍光，但是看到注意事项说劳务费和专家咨询费不让增加，那我想一定是有门道的，请教 基金申请 疑难解答"""
"中没中，上没上，学术道路上的主题 。一般老师讨论青年基金中没中，面上项目中没中。小牛们讨论优青上不上，青年长江，万人拔尖上不上。中牛们讨论杰青长江重点上没上。老牛们讨论参评院士几次了，这次能不能上。还有职称上没上，文章中没中。不是每个人都学过logistic回归，但我们每个人都整天在內心深处解这个模型。面对是与非两个取值的结果，分析可能的原因变量。 基金申请 经验体会"""
"到现在还没收到国自然基金的评审意见，正常吗？ 。各位虫友，我今年申请的国自然面上项目，地学的，到今天还没收到基金的评审意见，正常吗？该怎么联系一下？ 基金申请 疑难解答"""
"基金转单位，已网批，但未收到函 。基金转依托单位，网上已显示批准了3个月多了，但新依托单位还未收到学科的公函，无法去老单位转经费。问:是不是现在基金委就网批，不发函了？我怎么去转经费呀？知情的老大告之下 基金申请 基金快讯"""
"接有机合成外包 助你科研一臂之力 。接外包q502549628接有机合成外包助你科研一臂之力 基金申请 博后基金"""
"全国统计科学研究项目2019年有人申请吗，进来交流一下 。大家有什么消息吗 基金申请 经验体会"""
"请大家帮忙看一下评审意见，打分如何？ 。&lt;1具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。该项目拟研究xxxx的机制。为工业化应用提供理论基础和技术保障。项目具有一定的创新性及科学研究价值。二、请结合申请项目的研究方案与申请人的研究基础评述项目的可行性。申请人具有较好的前期研究基础及成果，技术方案可行三、其他建议&lt;2具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。申请项目拟进行xxxx。xx回收利用是对于资源高效利用具有重要意义。使用xx回收xx，具有创新性。通过对xxxx的研究，获取热力学和动力学数据，揭示xxxx规律和机制，可以为设... 基金申请 自然科学基金申报"""
"信息一处上会分数为多少分？ 。信息一处有四个专家，4A以上包括A+ 基金申请 自然科学基金申报"""
"还没有收到基金评审意见邮件 工程一处 。大家有这种情况吗？ 基金申请 自然科学基金申报"""
"计划书修改，正文是否要上传修改的全文？ 。如题，今年的基金评审人建议增加某个方面的研究，我觉得有必要，所以打算修改正文。在计划书正文处，我选择了修改，然后出来一个上传文档的选项。这里有点不太懂：上传的正文文档是我在之前正文基础上修改（添加增加内容），然后把整个修改的正文上传？还是说，我只写一段哪些地方修改的说明，然后上传这个内容非常简单的修改说明？还请有经验的人帮助！ 基金申请 自然科学基金申报"""
"面上项目连续申请 。请问有第一年中面上第二年接着申请面上的虫子吗不同的研究方向 基金申请 疑难解答"""
"报哪个代码的经验 。我查了下今年获批的地区基金，有一个代码1项都没有，有一个代码中了1项，有一个代码中了5项，而我自己的本子跟这三个代码都有些关系，请教我报哪个代码命中率高点，谢谢。1项都没有的代码难道没有分配名额吗，是不是报中的少的代码命中率高？ 基金申请 经验体会"""
"浙江省自然科学基金省内专家评审是双盲评审吗 。请问浙江省自然科学基金省内专家评审是双盲评审吗，已经开始了吗 基金申请 自然科学基金申报"""
"中了的基金从批准通知上能看出是a类上会还是b类上会么？ 。今年第一次写了青年基金，很幸运就就拿到了，听说会评时有分a类上会和b类上会，a类好像是排名靠前得分较高不讨论直接过的，从批准通知中能看出是a类上会还是b类上会么？拿到的批准通知第一句是：根据《国家自然科学基金条例》和专家评审意见，国家自然科学基金委员会(以下简称自然科学基金委)决定批准资助您的申请项目。项目批准号:xxxxxxx从评语中看不出得分，所以好奇想问下。 基金申请 其他"""
"申请青基成功后隔多久可以申请面上 。可以第二年直接申请面上吗？还是要等青基结题的那年才能申请面上？ 基金申请 自然科学基金申报"""
"这是国自然的审稿意见，请大家帮忙分析分析，创新性不足，我应该怎么破呢？ 。&lt;1具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。本项目拟以XXXXX为研究对象，采用XXXX的空间分布，探讨XXX机理。项目的关键是XX可靠性，有一定的科学研究价值，但创新性不足。二、请结合申请项目的研究方案与申请人的研究基础评述项目的可行性。研究方案需要改进：1）系统启动时是否有必要XXX？2）如何在线监测XXXX各项指标？对XXXX的可靠性应进行介绍。3）在影响XXXXX关键因素中，为什么会有XXX？三、其他建议&lt;2具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。利用XXXX已经逐渐引起重视... 基金申请 自然科学基金申报"""
"关于基金任务计划书填写问题 。各位大牛，请问我的批准通知里最后一栏修改意见为空是否可选择第一项根据申请书进行，不用修改研究内容等？但是邮件要求即使最后一栏修改意见为空也要对各个专家意见逐条回应，请问用什么方式回应呢？谢谢 基金申请 疑难解答"""
"资金预算表 ：直接费用不等于批准金额， 检查未通过 。批准通知上写的是直接费用是62万，预算就按62预算填的表，但是检查未通过 基金申请 自然科学基金申报"""
"求博士后基金已中标书，谢谢 。求博士后基金已中标书，谢谢 基金申请 博后基金  小木虫 论坛"""
"第三个面上 。感谢小木虫！第一次青年没中，然后在小木虫看帖学到了很多，之后四次申请再无落空。感谢基金委！感谢专家的宽容和支持！ 基金申请 经验体会"""
"请问博士基金评审的时候能看到研究基础吗？ 研究基础应该写在哪部分？ 。博士后基金评审一条中有根据研究基础打分，请问如何看到研究基础呢？谢谢！难道“申报项目基本信息”之前的“获得的荣誉和成果”评审专家也能看得到吗？谢谢！ 基金申请 博后基金"""
"博后基金到账单位求助 。企业（工作站）和高校（流动站）联合招收的博后，打算申请66批博后面上项目，申请单位填的是企业（工作站），评审方式选择“和流动站一起评审”。求助各位大神，这种情况下，博后基金的经费到账单位是企业还是高校呢？ 基金申请 博后基金"""
"同事的本子，看不明白是不是ABB,ABC,还是BBB,请虫友们帮忙分析一下评审意见，谢谢 。，评审意见如下（已略去部分细节），请虫友们帮忙看一下，打分大概会是abc中的哪一个，非常感谢&lt;1具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。项目针对！！！！！问题，打算采用！！！！！，建立考虑！！！！！的方法，揭示相关机理。研究内容有创新，同时又有工程价值。二、请结合申请项目的研究方案与申请人的研究基础评述项目的可行性。项目的主要研究内容包括：（1）！！！！！；（2）！！！！＃项目研究内容充实，聚焦，方案具体可行。申请者在该领域有一定的研究积累。三、其他建议&lt;2具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领... 基金申请 自然科学基金申报"""
"填写国自科计划书的问题 。填写计划书，项目经费预算必须和原申请书的完整保持一致吗？部分栏目调高一点，系统就过不去吗？有经验的虫虫麻烦告知下，想调整一下部分指标，比如原申请书中写了材料费预算，目前想去掉“材料费”可以吗？1111.png 基金申请 自然科学基金申报"""
"关于今年青基劳务费问题 。今年青年基金改革，关注于申请人自身的科研能力与创新力，因此不能添加参与人。请问预算中劳务费这部分怎么写，又不能发给自己 基金申请 经验体会"""
"博后基金预算 。虫友们，我想请教个问题，国家博后面上项目申请书中的预算需要写预算说明吗？还是只是列一个预算表，简单说一下备注就行呢？请中过的虫友们不吝赐教。由于是新人，只有这18个金币，都给大家吧，谢谢。 基金申请 博后基金"""
"中基金，感谢虫友相伴，感恩！！ 。中基金，感谢虫友相伴，感恩！！ 基金申请 祈福道贺"""
"计划书填写 中的 预算说明书 填写完成后，是否要盖章后扫描上传系统？ 。下载的预算说明书word文档里面出现‘’‘项目负责人签字：科研部门公章：财务部门公章：‘。请问大家，是否要个人签字，科研处，财务处盖章后扫描成pdf，上传该说明书？谢谢 基金申请 基金快讯"""
"能否收到基金委邮件与邮箱类型有关吗？投票结果有助于大家使用正确的邮箱申请项目。 。大家收到基金委邮件了吗？能否收到基金委邮件与邮箱类型有关吗？投票结果有助于大家修改或使用正确的邮箱申请项目。 基金申请 自然科学基金申报"""
"未收到基金委邮件 。已中，但是未收到评审意见的邮件，也没有收到填写计划书的通知邮件，请问接下来怎么填写计划书呢？ 基金申请 疑难解答"""
"青年项目组成员问题 。今年的青年基金是不是项目组成员只有申请人自己呢？我的计划书生成后就是一个人，也没发现什么地方可以添加成员。 基金申请 自然科学基金申报"""
"。。。。 。2019青基未中。[Lasteditedbydd212on2019-8-26at11:46] 基金申请 疑难解答"""
"请问有没有最新博士后申请书标书，可愿分享一下？小女子感激不尽，谢谢 。请问有没有最新博士后申请书标书，可愿分享一下？小女子感激不尽，谢谢 基金申请 博后基金  小木虫 论坛"""
"第一次申请青年基金未中，请虫友帮忙看一下评审意见，确定打分等级，如何修改？ 。第一次申请青年基金，未中，评审意见如下（已略去部分细节），请虫友们帮忙看一下，打分等级abc是哪个，不知道还有没有救，继续坚持这个方向还是另谋出路换课题？在此先感谢各位啦！&lt;1具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。对XXX演化规律的研究，确定XXX发生的各类XXX反应；通过模拟，揭示XXX的微观机理，阐明XXX复合材料的XXX机理。研究有一点科学价值。二、请结合申请项目的研究方案与申请人的研究基础评述项目的可行性。可行。研究基础一般。三、其他建议明确XXX的材料和状态。&lt;2具体评价意见：一、请针对创新点详细评述申请项目的创新性、科... 基金申请 自然科学基金申报"""
"教育部和国社科 。请问是不是如果今年申请了教育部人文社科一般基金，不管中没中，明年都不能申请国家社科呀？就是申请书不一样也不可以吗？谢谢大家 基金申请 疑难解答"""
"请问博士后基金申报软件目前还能下载吗！ 谢谢 。请问博士后基金申报软件目前还能下载吗！谢谢 基金申请 其他"""
"关于评阅专家意见的不认同 。梯队合理，基础很好，逻辑清晰，研究方案合理。特色和创新之处有所不足。预算有小数点，建议重新整理预算。个人介绍部分的论著之外的代表性研究成果又列出了已发表论文。队伍建设后面用了项目负责人，不恰当。年度研究计划的括号中有“括”字。因此，不建议资助。zuan家，年度计划本来就是模板括号；预算小数点也没说不可以。你的不资助的依据是上面的吗？ 基金申请 疑难解答"""
"博士基金 。我们学校有个校博士基金可以申请。经费大概10万块钱左右吧。请问各位大佬除了这个基金还有那些是在读的全日制博士研究生可以申请的呢？ 基金申请 其他"""
"为什么我还没收到评审意见 。结果都快出来一星期了，为什么我还没收到评审意见？有一样情况的同仁吗？我是信息五处 基金申请 疑难解答"""
"开始填计划书了收到了kyzy 。首先这里并没有任何嘲讽炫耀之意，只是忽然收到其它基金关注的邮件，觉得有些感触。也是一直看一直等，大家彼此那种煎熬的心情，任何风吹草动，包括这样那样的信息啊，现在看来多为笑谈，但也都是珍贵的记忆。基金之路，坎坷又幸运，时刻存在差距，只想珍惜每个学习的机会，大家都是在前进的人，彼此祝福，加油，科研之路一定都会更好！ 基金申请 经验体会"""
"基金计划书中的“其他”项怎么办？ 。原申请书中的预算部分，“其他”项填了1万，现在计划书不准写这一项，提交两次都被退回，学校说一般都不写这一项。但不又能挪到其他地方去，挪到任何一个地方都显示不能超过申请时的金额。求助，怎么办？ 基金申请 疑难解答"""
"求基金交流公众号或群 。有没有社科基金交流共享的公众号或群，求分享赐教，感激 基金申请 社科基金"""
"今年基金委调查问卷有面上2年不中停一年的做法征求意见选项！ 。大家这么选的？！这个是否意味该要求受到质疑，有取消的迹象？！ 基金申请 我给基金委提意见"""
"评审意见修改之文献引用 。专家提了一条:近三年研究成果引用较少，应增加对最新相关研究成果的调研。这个意见在项目计划书中用做出修改说明嘛？麻烦各位有经验或相同问题的帮忙指点一下，谢谢！ 基金申请 自然科学基金申报"""
"第一次青基没中，麻烦各位帮忙提出宝贵建议，不知道是否还有救？ 。第一次申请青基没中，还未收到邮件，这是系统里的评审意见，估计没有上会。不换方向缺少关键的仪器设备，换方向又没有研究基础，好难......&lt;1具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。申请人拟开展......研究，考察不同......对......的影响，探究......关系。研究工作对......有指导意义。二、请结合申请项目的研究方案与申请人的研究基础评述项目的可行性。该项目内容设计合理，目标明确，实验方案可行。研究基础和工作条件不足，取得的相关研究成果较少，缺乏关键的.......测试方面的仪器设备。三、其他建议建议申请人做出更多的工作... 基金申请 经验体会"""
"还有多少人没有收到基金委邮件？ 。虽然没中，也想看看邮件。系统里面可以查看意见，但是还想看看邮件。一直到现在还没有收到。我的是网易邮箱，虽然听说这个邮件可能收不到。但是，我此前都是用的这个邮箱埃以前的邮件都收到的好好的，为何今年不行呢？网上还有多少没有收到的，你们都是网易邮箱吗？我是工材学部的 基金申请 自然科学基金申报"""
"2019年国家基金青年项目有关添加研究人员的问题 。大家好，请教一个问题。今年的国家基金青年项目在填写申报书时是不需要填写项目组主要研究人员的。现在填写计划书也没有可以添加研究人员的地方，生成的计划书项目主持人一个人，请问今年的国家基金青年项目计划书中需要添加研究人员吗？在哪里添加？谢谢了。 基金申请 自然科学基金申报"""
"这是个什么样的成绩？CBC? 。&lt;1具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在影响。申请者针对计***类问题，根据其运**特点，**提出从**等软件研究方面，来优化上述**。该项目有一定实际应用价值。二、请结合申请项目的研究方案与申请人的研究基础评述项目的可行性。申请者计划通过基于***模拟实验、小规模应用实验来验证，并应用到实际工程项目***”中。但申请者并没有描述具体采用何种措施以及为什么能达到目标，即缩***。申请者有较好的研究基础，但研究目标需要仔细考量并深化。三、其他建议无。&lt;2具体评价意见：一、请针对创新点详细评述申请项目的创新性、科学价值以及对相关领域的潜在... 基金申请 自然科学基金申报"""
